order_id,order_date,order_year,order_month,order_quarter,order_day_of_week,order_week,shipping_date,delivery_date,order_status,customer_id,customer_age,customer_gender,customer_segment,product_id,product_name,product_category,product_subcategory,brand,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,total_amount,profit_margin,cost_of_goods,region,city,state,country,postal_code,sales_rep,sales_channel,payment_method,customer_satisfaction,return_flag,repeat_customer,promotional_offer,days_to_ship,days_to_deliver,profit_amount,revenue_per_customer
ORD010801,2024-04-15,2024,4,Q2,Monday,16,2024-04-17,2024-04-20,Pending,CUST001801,71,Male,Government,PROD3286,Furniture Basic,Home & Garden,Furniture,BrandD,26,1752.92,45575.92,10,4557.59,0.08,3646.07,44664.4,0.11,32161.25,South,New Orleans,NC,USA,88882,John Smith,Online,Cash,1.7,1,1,FREESHIP,2,5,4913.084,44664.4
ORD010802,2024-12-07,2024,12,Q4,Saturday,49,2024-12-14,2024-12-24,Returned,CUST001802,53,Male,Government,PROD5291,Laptops Pro,Electronics,Laptops,BrandA,22,970.11,21342.42,25,5335.61,0.08,1707.39,17714.2,0.27,12839.22,South,Miami,FL,USA,11909,Mike Davis,Partner,PayPal,4.7,0,0,SAVE10,7,17,4782.834000000001,17714.2
ORD010803,2023-08-10,2023,8,Q3,Thursday,32,2023-08-12,2023-08-14,Cancelled,CUST001803,76,Female,Enterprise,PROD2590,Tools Premium,Home & Garden,Tools,BrandE,50,1196.92,59846.0,25,14961.5,0.08,4787.68,49672.18,0.18,38227.71,North,Minneapolis,GA,USA,80957,David Wilson,Partner,Bank Transfer,3.3,1,1,None,2,4,8940.9924,49672.18
ORD010804,2025-04-23,2025,4,Q2,Wednesday,17,2025-04-24,2025-04-29,Completed,CUST001804,45,Female,Individual,PROD4783,Smart Watches Premium,Electronics,Smart Watches,BrandC,42,1609.26,67588.92,0,0.0,0.08,5407.11,72996.03,0.38,50433.31,South,Houston,IL,USA,27239,Jennifer Lee,Online,Bank Transfer,2.9,0,1,SEASONAL,1,6,27738.4914,72996.03
ORD010805,2024-08-07,2024,8,Q3,Wednesday,32,2024-08-08,2024-08-15,Returned,CUST001805,76,Female,Government,PROD8826,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,BrandB,10,1576.92,15769.2,5,788.46,0.08,1261.54,16242.28,0.19,11818.55,North,Detroit,TX,USA,34148,Mike Davis,Online,Cash,1.0,0,0,FREESHIP,1,8,3086.0332000000003,16242.28
ORD010806,2024-09-16,2024,9,Q3,Monday,38,2024-09-22,2024-09-29,Pending,CUST001806,41,Other,Government,PROD6345,Tablets Premium,Electronics,Tablets,BrandB,25,614.11,15352.75,10,1535.28,0.08,1228.22,15045.69,0.13,12747.11,East,Jacksonville,FL,USA,80041,Emily Brown,Phone,Credit Card,3.0,0,0,FREESHIP,6,13,1955.9397000000001,15045.69
ORD010807,2024-05-30,2024,5,Q2,Thursday,22,2024-06-03,2024-06-07,Completed,CUST001807,60,Male,Individual,PROD8738,Kitchen Appliances Pro,Home & Garden,Kitchen Appliances,BrandB,4,16.62,66.48,5,3.32,0.08,5.32,68.48,0.38,54.24,South,New Orleans,GA,USA,74835,Mike Davis,Partner,PayPal,3.1,1,0,SEASONAL,4,8,26.0224,68.48
ORD010808,2024-06-12,2024,6,Q2,Wednesday,24,2024-06-14,2024-06-21,Shipped,CUST001808,26,Other,Individual,PROD7653,Educational Standard,Books,Educational,BrandA,12,1173.07,14076.84,10,1407.68,0.08,1126.15,13795.31,0.39,9633.37,East,Washington DC,PA,USA,90602,Sarah Johnson,Partner,Credit Card,1.2,0,0,FREESHIP,2,9,5380.1709,13795.31
ORD010809,2024-05-04,2024,5,Q2,Saturday,18,2024-05-11,2024-05-18,Shipped,CUST001809,58,Male,Small Business,PROD5875,Fiction Standard,Books,Fiction,BrandD,20,545.8,10916.0,5,545.8,0.08,873.28,11243.48,0.36,9214.48,West,Denver,IL,USA,24697,Anna Taylor,Online,PayPal,3.3,1,1,SAVE10,7,14,4047.6528,11243.48
ORD010810,2024-03-16,2024,3,Q1,Saturday,11,2024-03-17,2024-03-22,Returned,CUST001810,30,Male,Small Business,PROD7902,Plants Elite,Home & Garden,Plants,BrandA,15,981.78,14726.7,20,2945.34,0.08,1178.14,12959.5,0.36,8042.59,North,Chicago,FL,USA,41410,Robert Anderson,Retail Store,Bank Transfer,4.7,1,1,SEASONAL,1,6,4665.42,12959.5
ORD010811,2024-12-22,2024,12,Q4,Sunday,51,2024-12-23,2024-12-29,Cancelled,CUST001811,70,Other,Small Business,PROD6176,Accessories Pro,Clothing,Accessories,BrandA,31,1091.18,33826.58,5,1691.33,0.08,2706.13,34841.38,0.19,22182.4,East,Washington DC,IL,USA,63555,Lisa Garcia,Retail Store,PayPal,3.9,0,0,None,1,7,6619.8622,34841.38
ORD010812,2024-11-29,2024,11,Q4,Friday,48,2024-12-03,2024-12-12,Cancelled,CUST001812,23,Other,Government,PROD7207,Fiction Standard,Books,Fiction,BrandB,13,592.15,7697.95,30,2309.38,0.08,615.84,6004.41,0.28,4318.65,West,Denver,NY,USA,50683,Emily Brown,Retail Store,Bank Transfer,1.5,1,1,NEWCUSTOMER,4,13,1681.2348000000002,6004.41
ORD010813,2025-03-29,2025,3,Q1,Saturday,13,2025-03-30,2025-04-01,Returned,CUST001813,25,Male,Enterprise,PROD8859,Sports Clothing Standard,Sports,Sports Clothing,BrandB,38,1154.48,43870.24,30,13161.07,0.08,3509.62,34218.79,0.27,25985.32,North,Minneapolis,FL,USA,99621,Lisa Garcia,Retail Store,Credit Card,3.8,1,1,SEASONAL,1,3,9239.0733,34218.79
ORD010814,2024-04-16,2024,4,Q2,Tuesday,16,2024-04-21,2024-04-27,Returned,CUST001814,57,Other,Government,PROD7073,Kitchen Appliances Standard,Home & Garden,Kitchen Appliances,BrandD,48,1876.39,90066.72,30,27020.02,0.08,7205.34,70252.04,0.15,61347.71,West,Seattle,PA,USA,74261,Lisa Garcia,Phone,Cash,1.5,1,0,SEASONAL,5,11,10537.805999999999,70252.04
ORD010815,2023-08-15,2023,8,Q3,Tuesday,33,2023-08-21,2023-08-24,Shipped,CUST001815,70,Male,Small Business,PROD8403,Pants Pro,Clothing,Pants,BrandA,30,1464.94,43948.2,20,8789.64,0.08,3515.86,38674.42,0.24,33951.08,West,Phoenix,MI,USA,79352,David Wilson,Phone,PayPal,4.2,0,0,NEWCUSTOMER,6,9,9281.860799999999,38674.42
ORD010816,2024-11-13,2024,11,Q4,Wednesday,46,2024-11-14,2024-11-19,Shipped,CUST001816,51,Other,Government,PROD9787,Accessories Premium,Clothing,Accessories,BrandA,12,1454.98,17459.76,25,4364.94,0.08,1396.78,14491.6,0.33,11208.33,North,New York,MI,USA,74446,Robert Anderson,Online,PayPal,4.8,0,0,None,1,6,4782.228,14491.6
ORD010817,2025-03-17,2025,3,Q1,Monday,12,2025-03-19,2025-03-29,Cancelled,CUST001817,73,Female,Small Business,PROD4621,Non-Fiction Pro,Books,Non-Fiction,BrandC,37,103.52,3830.24,10,383.02,0.08,306.42,3753.64,0.13,3185.78,West,Denver,PA,USA,76137,Robert Anderson,Online,Bank Transfer,4.8,0,1,SAVE10,2,12,487.9732,3753.64
ORD010818,2023-10-31,2023,10,Q4,Tuesday,44,2023-11-01,2023-11-06,Pending,CUST001818,79,Other,Government,PROD6036,Fitness Equipment Pro,Sports,Fitness Equipment,BrandB,16,1576.66,25226.56,0,0.0,0.08,2018.12,27244.68,0.29,18922.65,North,Minneapolis,NY,USA,41896,Chris Martinez,Online,Cash,1.2,1,1,SEASONAL,1,6,7900.9572,27244.68
ORD010819,2023-10-05,2023,10,Q4,Thursday,40,2023-10-07,2023-10-16,Completed,CUST001819,31,Female,Enterprise,PROD9698,Fiction Pro,Books,Fiction,BrandD,4,1759.85,7039.4,10,703.94,0.08,563.15,6898.61,0.16,5706.93,East,Charlotte,TX,USA,67654,Sarah Johnson,Retail Store,PayPal,3.0,1,1,SEASONAL,2,11,1103.7776,6898.61
ORD010820,2024-03-01,2024,3,Q1,Friday,9,2024-03-08,2024-03-16,Shipped,CUST001820,23,Female,Government,PROD5035,Dresses Elite,Clothing,Dresses,BrandA,41,674.39,27649.99,10,2765.0,0.08,2212.0,27096.99,0.3,23255.51,North,New York,OH,USA,41379,Jennifer Lee,Partner,Cash,1.7,0,0,None,7,15,8129.097,27096.99
ORD010821,2024-07-16,2024,7,Q3,Tuesday,29,2024-07-20,2024-07-24,Pending,CUST001821,47,Male,Government,PROD7196,Kitchen Appliances Premium,Home & Garden,Kitchen Appliances,BrandD,33,1822.92,60156.36,15,9023.45,0.08,4812.51,55945.42,0.1,48909.38,North,Boston,IL,USA,33211,Robert Anderson,Online,Bank Transfer,4.2,0,0,NEWCUSTOMER,4,8,5594.542,55945.42
ORD010822,2023-09-10,2023,9,Q3,Sunday,36,2023-09-15,2023-09-21,Completed,CUST001822,44,Female,Enterprise,PROD3038,Smartphones Basic,Electronics,Smartphones,BrandA,41,1784.37,73159.17,10,7315.92,0.08,5852.73,71695.98,0.16,55067.17,West,Seattle,CA,USA,27743,Anna Taylor,Retail Store,Credit Card,2.1,0,1,SAVE10,5,11,11471.3568,71695.98
ORD010823,2024-08-29,2024,8,Q3,Thursday,35,2024-09-03,2024-09-08,Pending,CUST001823,55,Female,Individual,PROD7746,Accessories Pro,Clothing,Accessories,BrandE,44,548.47,24132.68,0,0.0,0.08,1930.61,26063.29,0.34,18909.35,East,Charlotte,OH,USA,44095,Jennifer Lee,Online,Cash,1.7,1,1,SEASONAL,5,10,8861.518600000001,26063.29
ORD010824,2024-11-26,2024,11,Q4,Tuesday,48,2024-12-03,2024-12-10,Cancelled,CUST001824,52,Other,Small Business,PROD9043,Sports Clothing Standard,Sports,Sports Clothing,BrandA,46,481.89,22166.94,30,6650.08,0.08,1773.36,17290.22,0.24,14981.63,East,Philadelphia,CA,USA,94122,Chris Martinez,Online,Credit Card,4.0,0,0,SAVE10,7,14,4149.6528,17290.22
ORD010825,2024-05-01,2024,5,Q2,Wednesday,18,2024-05-05,2024-05-12,Pending,CUST001825,79,Other,Small Business,PROD4513,Accessories Basic,Clothing,Accessories,BrandD,32,419.04,13409.28,15,2011.39,0.08,1072.74,12470.63,0.19,9259.05,North,Minneapolis,CA,USA,42908,Sarah Johnson,Retail Store,Credit Card,3.4,1,0,FREESHIP,4,11,2369.4197,12470.63
ORD010826,2024-01-07,2024,1,Q1,Sunday,1,2024-01-10,2024-01-14,Shipped,CUST001826,80,Male,Individual,PROD3791,Comics Pro,Books,Comics,BrandB,9,797.84,7180.56,10,718.06,0.08,574.44,7036.94,0.37,5512.48,South,New Orleans,PA,USA,69009,Anna Taylor,Retail Store,Credit Card,2.1,0,0,None,3,7,2603.6677999999997,7036.94
ORD010827,2023-08-20,2023,8,Q3,Sunday,33,2023-08-22,2023-09-01,Completed,CUST001827,59,Male,Government,PROD6071,Sports Clothing Pro,Sports,Sports Clothing,BrandA,18,748.75,13477.5,30,4043.25,0.08,1078.2,10512.45,0.39,9220.25,South,Atlanta,TX,USA,46313,Robert Anderson,Partner,Credit Card,3.3,1,1,SAVE10,2,12,4099.855500000001,10512.45
ORD010828,2024-07-27,2024,7,Q3,Saturday,30,2024-08-03,2024-08-09,Pending,CUST001828,68,Male,Enterprise,PROD1229,Plants Premium,Home & Garden,Plants,BrandC,12,752.66,9031.92,15,1354.79,0.08,722.55,8399.68,0.35,6788.36,South,Atlanta,FL,USA,32595,Chris Martinez,Online,Credit Card,3.1,1,0,None,7,13,2939.888,8399.68
ORD010829,2024-01-07,2024,1,Q1,Sunday,1,2024-01-11,2024-01-13,Cancelled,CUST001829,27,Other,Government,PROD3782,Tools Basic,Home & Garden,Tools,BrandA,45,769.15,34611.75,0,0.0,0.08,2768.94,37380.69,0.38,24126.77,West,Los Angeles,CA,USA,14167,Jennifer Lee,Phone,Debit Card,2.6,0,0,None,4,6,14204.6622,37380.69
ORD010830,2025-01-28,2025,1,Q1,Tuesday,5,2025-01-31,2025-02-02,Cancelled,CUST001830,21,Male,Small Business,PROD3237,Kitchen Appliances Premium,Home & Garden,Kitchen Appliances,BrandC,22,935.04,20570.88,20,4114.18,0.08,1645.67,18102.37,0.39,13919.38,North,New York,CA,USA,13407,Anna Taylor,Retail Store,Cash,2.8,0,0,NEWCUSTOMER,3,5,7059.9243,18102.37
ORD010831,2023-12-16,2023,12,Q4,Saturday,50,2023-12-21,2023-12-30,Cancelled,CUST001831,74,Male,Government,PROD3335,Shirts Pro,Clothing,Shirts,BrandB,25,1137.08,28427.0,25,7106.75,0.08,2274.16,23594.41,0.14,19849.49,South,New Orleans,IL,USA,51446,David Wilson,Partner,Credit Card,5.0,0,0,SEASONAL,5,14,3303.2174000000005,23594.41
ORD010832,2023-09-02,2023,9,Q3,Saturday,35,2023-09-09,2023-09-14,Shipped,CUST001832,66,Female,Small Business,PROD4009,Fitness Equipment Premium,Sports,Fitness Equipment,BrandC,16,820.05,13120.8,5,656.04,0.08,1049.66,13514.42,0.14,10735.64,East,Charlotte,CA,USA,28883,Lisa Garcia,Retail Store,Debit Card,4.6,0,0,SAVE10,7,12,1892.0188000000003,13514.42
ORD010833,2025-05-04,2025,5,Q2,Sunday,18,2025-05-09,2025-05-11,Pending,CUST001833,31,Other,Government,PROD6785,Smart Watches Standard,Electronics,Smart Watches,BrandC,31,1767.77,54800.87,15,8220.13,0.08,4384.07,50964.81,0.13,44690.27,East,Jacksonville,GA,USA,63605,Sarah Johnson,Partner,Cash,4.3,1,0,SAVE10,5,7,6625.4253,50964.81
ORD010834,2024-03-26,2024,3,Q1,Tuesday,13,2024-03-27,2024-03-30,Returned,CUST001834,38,Other,Individual,PROD3797,Decor Basic,Home & Garden,Decor,BrandD,25,83.74,2093.5,0,0.0,0.08,167.48,2260.98,0.26,1631.03,East,Philadelphia,IL,USA,89514,Robert Anderson,Partner,PayPal,2.9,0,1,SAVE10,1,4,587.8548000000001,2260.98
ORD010835,2024-01-29,2024,1,Q1,Monday,5,2024-02-01,2024-02-03,Pending,CUST001835,50,Other,Government,PROD2451,Supplements Pro,Sports,Supplements,BrandE,34,545.78,18556.52,15,2783.48,0.08,1484.52,17257.56,0.13,10522.95,North,Minneapolis,IL,USA,91226,Jennifer Lee,Retail Store,Credit Card,2.7,0,0,NEWCUSTOMER,3,5,2243.4828,17257.56
ORD010836,2025-01-28,2025,1,Q1,Tuesday,5,2025-02-02,2025-02-08,Shipped,CUST001836,50,Female,Government,PROD1640,Non-Fiction Premium,Books,Non-Fiction,BrandE,21,1959.5,41149.5,10,4114.95,0.08,3291.96,40326.51,0.15,26905.86,South,Atlanta,NC,USA,63768,Lisa Garcia,Phone,Bank Transfer,1.7,0,0,None,5,11,6048.9765,40326.51
ORD010837,2023-12-11,2023,12,Q4,Monday,50,2023-12-18,2023-12-23,Completed,CUST001837,18,Male,Individual,PROD9987,Shoes Elite,Clothing,Shoes,BrandE,22,12.97,285.34,5,14.27,0.08,22.83,293.9,0.21,246.28,North,Chicago,OH,USA,69432,Emily Brown,Online,Cash,1.0,1,0,None,7,12,61.718999999999994,293.9
ORD010838,2024-03-08,2024,3,Q1,Friday,10,2024-03-14,2024-03-18,Pending,CUST001838,70,Male,Government,PROD4302,Headphones Pro,Electronics,Headphones,BrandD,6,775.12,4650.72,30,1395.22,0.08,372.06,3627.56,0.32,2809.88,North,Minneapolis,NC,USA,85650,Anna Taylor,Online,Bank Transfer,1.0,0,1,SEASONAL,6,10,1160.8192,3627.56
ORD010839,2023-09-16,2023,9,Q3,Saturday,37,2023-09-21,2023-10-01,Pending,CUST001839,35,Other,Small Business,PROD8119,Comics Premium,Books,Comics,BrandA,16,90.85,1453.6,0,0.0,0.08,116.29,1569.89,0.37,1282.45,East,Jacksonville,FL,USA,68414,Sarah Johnson,Online,Cash,4.5,0,0,SEASONAL,5,15,580.8593000000001,1569.89
ORD010840,2025-01-12,2025,1,Q1,Sunday,2,2025-01-14,2025-01-20,Completed,CUST001840,69,Other,Individual,PROD6947,Decor Standard,Home & Garden,Decor,BrandB,20,308.66,6173.2,0,0.0,0.08,493.86,6667.06,0.2,4478.61,South,New Orleans,OH,USA,63885,John Smith,Partner,PayPal,2.5,1,1,FREESHIP,2,8,1333.4120000000003,6667.06
ORD010841,2025-02-08,2025,2,Q1,Saturday,6,2025-02-13,2025-02-17,Completed,CUST001841,35,Other,Small Business,PROD9832,Tools Premium,Home & Garden,Tools,BrandA,46,116.8,5372.8,0,0.0,0.08,429.82,5802.62,0.31,3746.53,West,San Francisco,TX,USA,95539,Emily Brown,Partner,Cash,4.7,0,0,SAVE10,5,9,1798.8121999999998,5802.62
ORD010842,2024-07-28,2024,7,Q3,Sunday,30,2024-07-30,2024-08-08,Pending,CUST001842,32,Female,Government,PROD6104,Shirts Basic,Clothing,Shirts,BrandB,32,531.54,17009.28,10,1700.93,0.08,1360.74,16669.09,0.39,11112.96,East,Philadelphia,GA,USA,12280,John Smith,Phone,Credit Card,1.6,0,0,SEASONAL,2,11,6500.9451,16669.09
ORD010843,2025-06-11,2025,6,Q2,Wednesday,24,2025-06-17,2025-06-24,Completed,CUST001843,40,Other,Enterprise,PROD7513,Furniture Basic,Home & Garden,Furniture,BrandA,5,1260.4,6302.0,30,1890.6,0.08,504.16,4915.56,0.37,3039.04,North,Detroit,MI,USA,32661,Emily Brown,Online,PayPal,2.7,0,0,None,6,13,1818.7572000000002,4915.56
ORD010844,2023-11-01,2023,11,Q4,Wednesday,44,2023-11-07,2023-11-11,Returned,CUST001844,30,Male,Government,PROD2124,Non-Fiction Basic,Books,Non-Fiction,BrandC,6,68.95,413.7,25,103.43,0.08,33.1,343.37,0.13,209.05,South,Houston,IL,USA,79776,Lisa Garcia,Online,Bank Transfer,3.9,0,1,SAVE10,6,10,44.6381,343.37
ORD010845,2024-03-14,2024,3,Q1,Thursday,11,2024-03-16,2024-03-22,Completed,CUST001845,42,Male,Individual,PROD6454,Tools Pro,Home & Garden,Tools,BrandB,10,1957.15,19571.5,15,2935.72,0.08,1565.72,18201.5,0.1,13646.87,East,Washington DC,FL,USA,50517,Anna Taylor,Retail Store,PayPal,1.9,1,1,None,2,8,1820.15,18201.5
ORD010846,2024-11-07,2024,11,Q4,Thursday,45,2024-11-11,2024-11-15,Completed,CUST001846,43,Female,Government,PROD7853,Outdoor Gear Elite,Sports,Outdoor Gear,BrandD,48,1361.98,65375.04,30,19612.51,0.08,5230.0,50992.53,0.38,44851.23,East,Philadelphia,OH,USA,30007,Mike Davis,Phone,Credit Card,4.8,1,1,NEWCUSTOMER,4,8,19377.1614,50992.53
ORD010847,2025-01-02,2025,1,Q1,Thursday,1,2025-01-04,2025-01-06,Shipped,CUST001847,58,Male,Individual,PROD1598,Sports Clothing Basic,Sports,Sports Clothing,BrandD,30,1661.44,49843.2,25,12460.8,0.08,3987.46,41369.86,0.39,26172.89,East,Jacksonville,NC,USA,49755,Robert Anderson,Partner,PayPal,4.9,0,0,FREESHIP,2,4,16134.245400000002,41369.86
ORD010848,2024-03-28,2024,3,Q1,Thursday,13,2024-03-30,2024-04-02,Shipped,CUST001848,27,Male,Government,PROD5141,Dresses Pro,Clothing,Dresses,BrandE,48,1510.26,72492.48,20,14498.5,0.08,5799.4,63793.38,0.32,45094.53,East,Jacksonville,PA,USA,43656,Jennifer Lee,Retail Store,Credit Card,4.9,0,1,None,2,5,20413.8816,63793.38
ORD010849,2023-10-28,2023,10,Q4,Saturday,43,2023-11-01,2023-11-06,Cancelled,CUST001849,18,Other,Small Business,PROD6025,Smart Watches Premium,Electronics,Smart Watches,BrandB,36,169.81,6113.16,5,305.66,0.08,489.05,6296.55,0.2,4886.3,South,New Orleans,IL,USA,75594,Robert Anderson,Retail Store,Credit Card,3.1,0,1,SEASONAL,4,9,1259.3100000000002,6296.55
ORD010850,2023-07-17,2023,7,Q3,Monday,29,2023-07-19,2023-07-22,Shipped,CUST001850,28,Female,Small Business,PROD5570,Supplements Standard,Sports,Supplements,BrandA,7,1634.95,11444.65,0,0.0,0.08,915.57,12360.22,0.34,8107.64,North,Chicago,CA,USA,25527,Chris Martinez,Online,PayPal,3.4,1,1,None,2,5,4202.4748,12360.22
ORD010851,2024-02-24,2024,2,Q1,Saturday,8,2024-03-01,2024-03-06,Cancelled,CUST001851,24,Other,Individual,PROD2313,Outdoor Gear Pro,Sports,Outdoor Gear,BrandA,4,413.25,1653.0,0,0.0,0.08,132.24,1785.24,0.34,1088.51,West,Los Angeles,CA,USA,37506,David Wilson,Partner,Credit Card,2.0,0,0,SEASONAL,6,11,606.9816000000001,1785.24
ORD010852,2024-10-13,2024,10,Q4,Sunday,41,2024-10-19,2024-10-21,Shipped,CUST001852,64,Other,Individual,PROD5667,Comics Pro,Books,Comics,BrandD,10,1523.51,15235.1,10,1523.51,0.08,1218.81,14930.4,0.35,10430.33,North,Detroit,PA,USA,11235,Sarah Johnson,Online,Debit Card,4.8,0,0,FREESHIP,6,8,5225.639999999999,14930.4
ORD010853,2024-12-17,2024,12,Q4,Tuesday,51,2024-12-24,2025-01-02,Completed,CUST001853,51,Other,Government,PROD3254,Shirts Pro,Clothing,Shirts,BrandD,36,1061.68,38220.48,30,11466.14,0.08,3057.64,29811.98,0.28,18390.16,West,San Francisco,FL,USA,71334,Sarah Johnson,Partner,Credit Card,2.7,1,0,SEASONAL,7,16,8347.3544,29811.98
ORD010854,2024-10-17,2024,10,Q4,Thursday,42,2024-10-22,2024-10-27,Pending,CUST001854,49,Female,Individual,PROD8330,Pants Elite,Clothing,Pants,BrandD,31,985.92,30563.52,0,0.0,0.08,2445.08,33008.6,0.27,20855.25,West,Seattle,CA,USA,33863,David Wilson,Online,Cash,2.5,0,1,SEASONAL,5,10,8912.322,33008.6
ORD010855,2023-07-26,2023,7,Q3,Wednesday,30,2023-07-28,2023-08-01,Cancelled,CUST001855,80,Male,Individual,PROD7298,Laptops Standard,Electronics,Laptops,BrandE,50,278.56,13928.0,15,2089.2,0.08,1114.24,12953.04,0.3,9257.9,East,Washington DC,PA,USA,69754,David Wilson,Partner,Bank Transfer,1.1,0,1,None,2,6,3885.9120000000003,12953.04
ORD010856,2024-09-13,2024,9,Q3,Friday,37,2024-09-14,2024-09-22,Pending,CUST001856,75,Female,Government,PROD2191,Fiction Elite,Books,Fiction,BrandA,6,650.49,3902.94,25,975.74,0.08,312.24,3239.44,0.24,1953.04,East,Washington DC,FL,USA,57707,John Smith,Phone,Debit Card,2.1,0,0,SEASONAL,1,9,777.4656,3239.44
ORD010857,2024-12-26,2024,12,Q4,Thursday,52,2024-12-27,2025-01-02,Cancelled,CUST001857,76,Male,Individual,PROD1253,Accessories Elite,Clothing,Accessories,BrandC,33,141.26,4661.58,0,0.0,0.08,372.93,5034.51,0.36,3091.47,East,Charlotte,NY,USA,58273,Sarah Johnson,Partner,Bank Transfer,3.9,1,1,FREESHIP,1,7,1812.4236,5034.51
ORD010858,2024-08-10,2024,8,Q3,Saturday,32,2024-08-11,2024-08-18,Shipped,CUST001858,19,Male,Government,PROD7891,Pants Basic,Clothing,Pants,BrandC,20,1104.4,22088.0,0,0.0,0.08,1767.04,23855.04,0.33,15425.63,East,Washington DC,NC,USA,86704,Chris Martinez,Online,PayPal,2.9,1,1,FREESHIP,1,8,7872.163200000001,23855.04
ORD010859,2023-10-15,2023,10,Q4,Sunday,41,2023-10-17,2023-10-24,Cancelled,CUST001859,66,Other,Individual,PROD6592,Accessories Pro,Clothing,Accessories,BrandC,22,1616.29,35558.38,5,1777.92,0.08,2844.67,36625.13,0.18,26110.57,West,Denver,CA,USA,98007,Jennifer Lee,Partner,Debit Card,1.9,0,0,SAVE10,2,9,6592.523399999999,36625.13
ORD010860,2024-04-21,2024,4,Q2,Sunday,16,2024-04-22,2024-04-29,Completed,CUST001860,22,Female,Individual,PROD8547,Tools Standard,Home & Garden,Tools,BrandB,50,930.53,46526.5,5,2326.33,0.08,3722.12,47922.29,0.12,35942.3,East,Jacksonville,NY,USA,57402,Chris Martinez,Phone,Bank Transfer,3.1,0,1,None,1,8,5750.6748,47922.29
ORD010861,2024-01-31,2024,1,Q1,Wednesday,5,2024-02-04,2024-02-10,Shipped,CUST001861,70,Male,Enterprise,PROD8520,Headphones Standard,Electronics,Headphones,BrandB,34,41.73,1418.82,5,70.94,0.08,113.51,1461.39,0.21,947.86,East,Washington DC,TX,USA,53559,David Wilson,Partner,Cash,2.6,0,1,SAVE10,4,10,306.8919,1461.39
ORD010862,2025-01-12,2025,1,Q1,Sunday,2,2025-01-16,2025-01-24,Pending,CUST001862,61,Male,Government,PROD2107,Educational Pro,Books,Educational,BrandB,28,508.84,14247.52,0,0.0,0.08,1139.8,15387.32,0.38,10193.7,West,Denver,NC,USA,62545,Anna Taylor,Partner,Debit Card,2.4,0,0,SEASONAL,4,12,5847.1816,15387.32
ORD010863,2024-09-07,2024,9,Q3,Saturday,36,2024-09-10,2024-09-20,Cancelled,CUST001863,76,Other,Small Business,PROD3889,Comics Basic,Books,Comics,BrandA,43,1391.22,59822.46,30,17946.74,0.08,4785.8,46661.52,0.31,38918.12,North,Detroit,FL,USA,44040,John Smith,Phone,Credit Card,3.7,1,0,NEWCUSTOMER,3,13,14465.071199999998,46661.52
ORD010864,2024-01-14,2024,1,Q1,Sunday,2,2024-01-15,2024-01-22,Shipped,CUST001864,30,Other,Government,PROD8376,Comics Pro,Books,Comics,BrandA,28,1903.57,53299.96,30,15989.99,0.08,4264.0,41573.97,0.32,31182.87,East,Jacksonville,GA,USA,75511,Lisa Garcia,Phone,PayPal,1.6,0,0,SAVE10,1,8,13303.6704,41573.97
ORD010865,2024-12-14,2024,12,Q4,Saturday,50,2024-12-18,2024-12-23,Pending,CUST001865,29,Male,Small Business,PROD3412,Kitchen Appliances Elite,Home & Garden,Kitchen Appliances,BrandD,26,1501.66,39043.16,5,1952.16,0.08,3123.45,40214.45,0.13,33316.59,West,San Francisco,GA,USA,58626,Anna Taylor,Partner,Cash,1.5,0,0,NEWCUSTOMER,4,9,5227.8785,40214.45
ORD010866,2023-12-09,2023,12,Q4,Saturday,49,2023-12-13,2023-12-23,Shipped,CUST001866,32,Male,Small Business,PROD2696,Tablets Elite,Electronics,Tablets,BrandD,19,543.73,10330.87,20,2066.17,0.08,826.47,9091.17,0.39,5476.15,East,Philadelphia,MI,USA,33484,Mike Davis,Online,Debit Card,4.0,1,0,None,4,14,3545.5563,9091.17
ORD010867,2024-03-22,2024,3,Q1,Friday,12,2024-03-29,2024-04-01,Completed,CUST001867,46,Female,Small Business,PROD2317,Shoes Standard,Clothing,Shoes,BrandD,4,850.38,3401.52,0,0.0,0.08,272.12,3673.64,0.38,2695.33,West,Los Angeles,CA,USA,54883,John Smith,Online,PayPal,3.3,0,0,NEWCUSTOMER,7,10,1395.9832,3673.64
ORD010868,2024-10-05,2024,10,Q4,Saturday,40,2024-10-12,2024-10-21,Shipped,CUST001868,28,Other,Government,PROD8098,Dresses Standard,Clothing,Dresses,BrandB,15,1707.09,25606.35,30,7681.9,0.08,2048.51,19972.96,0.37,12015.71,West,Phoenix,FL,USA,83770,John Smith,Partner,PayPal,2.0,0,1,SEASONAL,7,16,7389.995199999999,19972.96
ORD010869,2025-03-12,2025,3,Q1,Wednesday,11,2025-03-14,2025-03-23,Completed,CUST001869,29,Other,Small Business,PROD2931,Educational Pro,Books,Educational,BrandD,15,263.17,3947.55,25,986.89,0.08,315.8,3276.46,0.17,2606.97,South,New Orleans,IL,USA,83821,Chris Martinez,Online,Debit Card,4.3,0,1,NEWCUSTOMER,2,11,556.9982,3276.46
